Level,Text,Href,FullURL,ParentPath,FullPath,Title,ChildrenCount
0,HOME,/content/mca/global/en/home.html,https://www.mca.gov.in/content/mca/global/en/home.html,,HOME,,0
0,About MCA,/content/mca/global/en/about-us.html,https://www.mca.gov.in/content/mca/global/en/about-us.html,,About MCA,,7
1,About MCA,/content/mca/global/en/about-us/aboutmca.html,https://www.mca.gov.in/content/mca/global/en/about-us/aboutmca.html,About MCA,About MCA > About MCA,,0
1,Image Gallery,/content/mca/global/en/about-us/image-gallery.html,https://www.mca.gov.in/content/mca/global/en/about-us/image-gallery.html,About MCA,About MCA > Image Gallery,,0
1,Right To Information,/content/mca/global/en/about-us/right-to-information.html,https://www.mca.gov.in/content/mca/global/en/about-us/right-to-information.html,About MCA,About MCA > Right To Information,,3
2,"Disclosure of information under Section 4(1)(b) of the RTI Act, 2005",/content/mca/global/en/about-us/right-to-information/disclosure.html,https://www.mca.gov.in/content/mca/global/en/about-us/right-to-information/disclosure.html,About MCA > Right To Information,"About MCA > Right To Information > Disclosure of information under Section 4(1)(b) of the RTI Act, 2005",,0
2,Orders,/content/mca/global/en/about-us/right-to-information/orders.html,https://www.mca.gov.in/content/mca/global/en/about-us/right-to-information/orders.html,About MCA > Right To Information,About MCA > Right To Information > Orders,,0
2,List of CPIOs/ AAs,/content/mca/global/en/about-us/right-to-information/list-of-cpios--aas.html,https://www.mca.gov.in/content/mca/global/en/about-us/right-to-information/list-of-cpios--aas.html,About MCA > Right To Information,About MCA > Right To Information > List of CPIOs/ AAs,,0
1,Newsletters,/content/mca/global/en/about-us/newsletter.html,https://www.mca.gov.in/content/mca/global/en/about-us/newsletter.html,About MCA,About MCA > Newsletters,,0
1,Achievements,/content/mca/global/en/about-us/achievements.html,https://www.mca.gov.in/content/mca/global/en/about-us/achievements.html,About MCA,About MCA > Achievements,,0
1,MCA Offices,/content/mca/global/en/about-us/mca-offices.html,https://www.mca.gov.in/content/mca/global/en/about-us/mca-offices.html,About MCA,About MCA > MCA Offices,,0
1,Affiliated Offices,/content/mca/global/en/about-us/affiliated-offices.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices.html,About MCA,About MCA > Affiliated Offices,,13
2,Competition Commission of India,/content/mca/global/en/about-us/affiliated-offices/cci.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/cci.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Competition Commission of India,,0
2,Insolvency and Bankruptcy Board of India,/content/mca/global/en/about-us/affiliated-offices/ibbi.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/ibbi.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Insolvency and Bankruptcy Board of India,,0
2,Institute of Chartered Accountants of India,/content/mca/global/en/about-us/affiliated-offices/icai.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/icai.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Institute of Chartered Accountants of India,,0
2,Institute of Cost Accountants of India,/content/mca/global/en/about-us/affiliated-offices/icoai.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/icoai.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Institute of Cost Accountants of India,,0
2,Institute of Company Secretaries of India,/content/mca/global/en/about-us/affiliated-offices/icsi.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/icsi.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Institute of Company Secretaries of India,,0
2,Investor Education And Protection Fund Authority,/content/mca/global/en/about-us/affiliated-offices/iepfa.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/iepfa.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Investor Education And Protection Fund Authority,,0
2,Indian Institute Of Corporate Affairs,/content/mca/global/en/about-us/affiliated-offices/iica.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/iica.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Indian Institute Of Corporate Affairs,,0
2,National Company Law Appellate Tribunal,/content/mca/global/en/about-us/affiliated-offices/nclat.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/nclat.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > National Company Law Appellate Tribunal,,0
2,National Company Law Tribunal,/content/mca/global/en/about-us/affiliated-offices/nclt.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/nclt.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > National Company Law Tribunal,,0
2,National Foundation for Corporate Governance,/content/mca/global/en/about-us/affiliated-offices/nfcg.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/nfcg.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > National Foundation for Corporate Governance,,0
2,National Financial Reporting Authority,/content/mca/global/en/about-us/affiliated-offices/nfra.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/nfra.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > National Financial Reporting Authority,,0
2,National Foundation for Corporate Social Responsibility,/content/mca/global/en/about-us/affiliated-offices/nfcsr.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/nfcsr.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > National Foundation for Corporate Social Responsibility,,0
2,Serious Fraud Investigation Office,/content/mca/global/en/about-us/affiliated-offices/sfo.html,https://www.mca.gov.in/content/mca/global/en/about-us/affiliated-offices/sfo.html,About MCA > Affiliated Offices,About MCA > Affiliated Offices > Serious Fraud Investigation Office,,0
0,Acts & Rules,/content/mca/global/en/acts-rules.html,https://www.mca.gov.in/content/mca/global/en/acts-rules.html,,Acts & Rules,,0
0,My Application,/content/mca/global/en/application-history.html,https://www.mca.gov.in/content/mca/global/en/application-history.html,,My Application,,0
0,MCA Services,/content/mca/global/en/mca.html,https://www.mca.gov.in/content/mca/global/en/mca.html,,MCA Services,,13
1,Master Data,/content/mca/global/en/mca/master-data.html,https://www.mca.gov.in/content/mca/global/en/mca/master-data.html,MCA Services,MCA Services > Master Data,,2
2,Master Data Services,/content/mca/global/en/mca/master-data/MDS.html,https://www.mca.gov.in/content/mca/global/en/mca/master-data/MDS.html,MCA Services > Master Data,MCA Services > Master Data > Master Data Services,,0
2,View Companies/Directors Under Prosecution,/content/mca/global/en/mca/master-data/View-Companies-Directors-under-prosecution-V3.html,https://www.mca.gov.in/content/mca/global/en/mca/master-data/View-Companies-Directors-under-prosecution-V3.html,MCA Services > Master Data,MCA Services > Master Data > View Companies/Directors Under Prosecution,,0
1,LLP e-Filing,/content/mca/global/en/mca/llp-e-filling.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling.html,MCA Services,MCA Services > LLP e-Filing,,21
2,RUN-LLP (Reserve Unique Name),/content/mca/global/en/mca/llp-e-filling/run-llp.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/run-llp.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > RUN-LLP (Reserve Unique Name),,0
2,Fillip Incorporation of LLP,/content/mca/global/en/mca/llp-e-filling/Fillip.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Fillip.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Fillip Incorporation of LLP,,0
2,Form 3 - Information for LLP agreement and changes,/content/mca/global/en/mca/llp-e-filling/Form-3.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-3.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 3 - Information for LLP agreement and changes,,0
2,Form 4 - Notice for change in information of partners/designated partners,/content/mca/global/en/mca/llp-e-filling/Form-04.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-04.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 4 - Notice for change in information of partners/designated partners,,0
2,Form 5 - Notice for change of name,/content/mca/global/en/mca/llp-e-filling/form5.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form5.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 5 - Notice for change of name,,0
2,Form 8 - Statement of Account & Solvency,/content/mca/global/en/mca/llp-e-filling/Form-8.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-8.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 8 - Statement of Account & Solvency,,0
2,Form 11 - Annual Return of LLP,/content/mca/global/en/mca/llp-e-filling/Form-11.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-11.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 11 - Annual Return of LLP,,0
2,Form 12 - Form for intimating other address for service of documents,/content/mca/global/en/mca/llp-e-filling/Form12.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form12.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 12 - Form for intimating other address for service of documents,,0
2,Form 15 - Notice for change of place of registered office,/content/mca/global/en/mca/llp-e-filling/Form15.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form15.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 15 - Notice for change of place of registered office,,0
2,Form 22 - Notice of Intimation of Order to the Registrar,/content/mca/global/en/mca/llp-e-filling/form22.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form22.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 22 - Notice of Intimation of Order to the Registrar,,0
2,Form 23 - Application for direction to LLP to change its name to the Registrar,/content/mca/global/en/mca/llp-e-filling/form-23.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form-23.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 23 - Application for direction to LLP to change its name to the Registrar,,0
2,Form 24 - Application for striking off name,/content/mca/global/en/mca/llp-e-filling/form-24.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form-24.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 24 - Application for striking off name,,0
2,Form 25 - Reservation/ renewal of name by a FLLP or Foreign Company,/content/mca/global/en/mca/llp-e-filling/Form-25.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-25.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 25 - Reservation/ renewal of name by a FLLP or Foreign Company,,0
2,Form 27 - Registration of particulars by FLLP,/content/mca/global/en/mca/llp-e-filling/Form-27.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-27.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 27 - Registration of particulars by FLLP,,0
2,Form 28 - Reporting of Alteration / closure,/content/mca/global/en/mca/llp-e-filling/Form-28.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-28.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 28 - Reporting of Alteration / closure,,0
2,Form 31 - Application for compounding of an offence under the Act,/content/mca/global/en/mca/llp-e-filling/form31.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form31.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 31 - Application for compounding of an offence under the Act,,0
2,Form 32 - Filing addendum for rectification of defects or incompleteness,/content/mca/global/en/mca/llp-e-filling/form-32.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/form-32.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 32 - Filing addendum for rectification of defects or incompleteness,,0
2,Form LLP BEN 2 - Return to the Registrar in respect of declaration under section 90,/content/mca/global/en/mca/llp-e-filling/LLP-BEN-2.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/LLP-BEN-2.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form LLP BEN 2 - Return to the Registrar in respect of declaration under section 90,,0
2,Form 4D - Return to the Registrar in respect of declaration of beneficial interest in contribution received by the LLP,/content/mca/global/en/mca/llp-e-filling/Form-4D.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-4D.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form 4D - Return to the Registrar in respect of declaration of beneficial interest in contribution received by the LLP,"Return to the Registrar in respect of declaration of 
beneficial interest in contribution received by the LLP",0
2,Form LLP-ADJ,/content/mca/global/en/mca/llp-e-filling/Form-LLP-ADJ.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/Form-LLP-ADJ.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > Form LLP-ADJ,,0
2,LLP Form-24 Letter View,/content/mca/global/en/mca/llp-e-filling/LLP-Form-24-LetterView.html,https://www.mca.gov.in/content/mca/global/en/mca/llp-e-filling/LLP-Form-24-LetterView.html,MCA Services > LLP e-Filing,MCA Services > LLP e-Filing > LLP Form-24 Letter View,,0
1,FO Services,/content/mca/global/en/mca/fo-llp-services.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services.html,MCA Services,MCA Services > FO Services,,10
2,Verify DIN PAN Details of Director,/content/mca/global/en/mca/fo-llp-services/verify-din-pan-details-of-director.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/verify-din-pan-details-of-director.html,MCA Services > FO Services,MCA Services > FO Services > Verify DIN PAN Details of Director,,0
2,Enquire DIN Status,/content/mca/global/en/mca/fo-llp-services/enquire-din-status.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/enquire-din-status.html,MCA Services > FO Services,MCA Services > FO Services > Enquire DIN Status,,0
2,Find LLPIN,/content/mca/global/en/mca/fo-llp-services/find-llpin.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/find-llpin.html,MCA Services > FO Services,MCA Services > FO Services > Find LLPIN,,0
2,Find CIN,/content/mca/global/en/mca/fo-llp-services/findCinFinalSingleCom.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/findCinFinalSingleCom.html,MCA Services > FO Services,MCA Services > FO Services > Find CIN,,0
2,Track Payment Status at NTRP,/content/mca/global/en/mca/fo-llp-services/track-payment-status-at-ntrp.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/track-payment-status-at-ntrp.html,MCA Services > FO Services,MCA Services > FO Services > Track Payment Status at NTRP,,0
2,Enquire Fees,/content/mca/global/en/mca/fo-llp-services/enquire-fees.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/enquire-fees.html,MCA Services > FO Services,MCA Services > FO Services > Enquire Fees,,0
2,Check Company/LLP Name,/content/mca/global/en/mca/fo-llp-services/company-llp-name-search.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/company-llp-name-search.html,MCA Services > FO Services,MCA Services > FO Services > Check Company/LLP Name,,0
2,Authorize / Suspend User,/content/mca/global/en/mca/fo-llp-services/fo-user-functionality-flow.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/fo-user-functionality-flow.html,MCA Services > FO Services,MCA Services > FO Services > Authorize / Suspend User,,0
2,Check Annual Filing Status V3,/content/mca/global/en/mca/fo-llp-services/check-annual-filing-status.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/check-annual-filing-status.html,MCA Services > FO Services,MCA Services > FO Services > Check Annual Filing Status V3,,0
2,List of Proclaimed Offenders u/s 82 Cr.PC.,/content/mca/global/en/mca/fo-llp-services/list-of-proclaimed-offenders.html,https://www.mca.gov.in/content/mca/global/en/mca/fo-llp-services/list-of-proclaimed-offenders.html,MCA Services > FO Services,MCA Services > FO Services > List of Proclaimed Offenders u/s 82 Cr.PC.,,0
1,DSC Services,/content/mca/global/en/mca/dsc-services-v3.html,https://www.mca.gov.in/content/mca/global/en/mca/dsc-services-v3.html,MCA Services,MCA Services > DSC Services,,3
2,Acquire DSC,/content/mca/global/en/mca/dsc-services-v3/acquire-dsc.html,https://www.mca.gov.in/content/mca/global/en/mca/dsc-services-v3/acquire-dsc.html,MCA Services > DSC Services,MCA Services > DSC Services > Acquire DSC,,0
2,Associate DSC,/content/mca/global/en/mca/dsc-services-v3/associate-dsc.html,https://www.mca.gov.in/content/mca/global/en/mca/dsc-services-v3/associate-dsc.html,MCA Services > DSC Services,MCA Services > DSC Services > Associate DSC,,0
2,DSC Certifying Authorities,/content/mca/global/en/mca/dsc-services-v3/dsc-certifying-authorities.html,https://www.mca.gov.in/content/mca/global/en/mca/dsc-services-v3/dsc-certifying-authorities.html,MCA Services > DSC Services,MCA Services > DSC Services > DSC Certifying Authorities,,0
1,Company e-Filing,/content/mca/global/en/mca/e-filing.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing.html,MCA Services,MCA Services > Company e-Filing,,9
2,Incorporation & Change services,/content/mca/global/en/mca/e-filing/incorporation-change-services.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Incorporation & Change services,,8
3,RUN - Application for change of name of existing company,/content/mca/global/en/mca/e-filing/incorporation-change-services/run.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/run.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > RUN - Application for change of name of existing company,Application for change of name of existing company,0
3,SPICe+ Form - Reserve name for new company incorporation,/content/mca/global/en/mca/e-filing/incorporation-change-services/spice.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/spice.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > SPICe+ Form - Reserve name for new company incorporation,Application for reservation of name for new company incorporation,0
3,INC-4 - One Person Company - Change in Member/ Nominee,/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-4.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > INC-4 - One Person Company - Change in Member/ Nominee,One Person Company - Change in Member/ Nominee,0
3,MR-1 - Appointment of MD/WTD/Manager,/content/mca/global/en/mca/e-filing/incorporation-change-services/MR-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/MR-1.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > MR-1 - Appointment of MD/WTD/Manager,Return of appointment of managing director or whole time director or manager,0
3,INC-22 - Notice of situation of registered office,/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-22.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-22.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > INC-22 - Notice of situation of registered office,Notice of situation or change of situation of registered office,0
3,INC-27 - Conversion of company,/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-27.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-27.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > INC-27 - Conversion of company,Conversion of public company into private company or private company into public company or Conversion of Unlimited Liability Company into Limited Liability Company,0
3,SH-7 - Alteration of share capital,/content/mca/global/en/mca/e-filing/incorporation-change-services/SH-7.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/SH-7.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > SH-7 - Alteration of share capital,Notice to Registrar of any alteration of share capital,0
3,INC-6 - One Person Company - Conversion form,/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-6.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/incorporation-change-services/INC-6.html,MCA Services > Company e-Filing > Incorporation & Change services,MCA Services > Company e-Filing > Incorporation & Change services > INC-6 - One Person Company - Conversion form,One Person Company - Conversion form,0
2,DIN Related Forms,/content/mca/global/en/mca/e-filing/din-related-forms.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > DIN Related Forms,,9
3,DIR-3 - Application for allotment of DIN,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-3 - Application for allotment of DIN,,0
3,DIR-3C - Intimation of DIN by the company,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3c.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3c.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-3C - Intimation of DIN by the company,,0
3,DIR-6 - Change in particulars of Director,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir6.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir6.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-6 - Change in particulars of Director,,0
3,DIR-12 - Appointment of Directors and KMP,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir12.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir12.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-12 - Appointment of Directors and KMP,,0
3,DIR-3-KYC-WEB – Intimation of Changes or Reactivation of DIN,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3kycweb.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir3kycweb.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-3-KYC-WEB – Intimation of Changes or Reactivation of DIN,,0
3,DIR-11 - Resignation of a Director,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir11.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir11.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-11 - Resignation of a Director,,0
3,DIR-5 - Surrender of DIN,/content/mca/global/en/mca/e-filing/din-related-forms/form-dir5.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/form-dir5.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-5 - Surrender of DIN,,0
3,DIR-10 – Removal of disqualification of directors,/content/mca/global/en/mca/e-filing/din-related-forms/DIR-10.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/DIR-10.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-10 – Removal of disqualification of directors,Application for Registration of Creation or Modification of charge,0
3,DIR-9 - Disqualification of Directors,/content/mca/global/en/mca/e-filing/din-related-forms/DIR-9.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/din-related-forms/DIR-9.html,MCA Services > Company e-Filing > DIN Related Forms,MCA Services > Company e-Filing > DIN Related Forms > DIR-9 - Disqualification of Directors,Report by the company to Registrar for disqualification of Directors,0
2,Charge Management,/content/mca/global/en/mca/e-filing/charge-management.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Charge Management,,5
3,Form CHG-1 - Intimation of creation / modification of charge (other than those related to debentures),/content/mca/global/en/mca/e-filing/charge-management/form-chg1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management/form-chg1.html,MCA Services > Company e-Filing > Charge Management,MCA Services > Company e-Filing > Charge Management > Form CHG-1 - Intimation of creation / modification of charge (other than those related to debentures),,0
3,Form CHG-4 - Intimation of satisfaction of charge,/content/mca/global/en/mca/e-filing/charge-management/form-chg4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management/form-chg4.html,MCA Services > Company e-Filing > Charge Management,MCA Services > Company e-Filing > Charge Management > Form CHG-4 - Intimation of satisfaction of charge,,0
3,Form CHG-6 - Intimation of appointment / cessation of receiver / manager,/content/mca/global/en/mca/e-filing/charge-management/form-chg6.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management/form-chg6.html,MCA Services > Company e-Filing > Charge Management,MCA Services > Company e-Filing > Charge Management > Form CHG-6 - Intimation of appointment / cessation of receiver / manager,,0
3,Form CHG-8 - RD approval for delay in creation / modification / rectification of charge,/content/mca/global/en/mca/e-filing/charge-management/form-chg8.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management/form-chg8.html,MCA Services > Company e-Filing > Charge Management,MCA Services > Company e-Filing > Charge Management > Form CHG-8 - RD approval for delay in creation / modification / rectification of charge,,0
3,Form CHG-9 - Intimation for registration of creation or modification of charge for debentures or rectification of particulars,/content/mca/global/en/mca/e-filing/charge-management/form-chg9.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/charge-management/form-chg9.html,MCA Services > Company e-Filing > Charge Management,MCA Services > Company e-Filing > Charge Management > Form CHG-9 - Intimation for registration of creation or modification of charge for debentures or rectification of particulars,,0
2,Informational and Investor services,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services.html,MCA Services > Company e-Filing,MCA Services > Company e-Filing > Informational and Investor services,,9
3,INC-20A - Declaration for commencement of business,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-20A.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-20A.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > INC-20A - Declaration for commencement of business,Declaration for commencement of business,0
3,INC-20 - Intimation of revocation of license issued u/s 8,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-20.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-20.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > INC-20 - Intimation of revocation of license issued u/s 8,Intimation to Registrar of revocation of license issued under section 8,0
3,INC-28 - Notice of Order of the Court/Competent authority,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-28.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/INC-28.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > INC-28 - Notice of Order of the Court/Competent authority,Notice of Order of the Court or any other competent authority,0
3,CRL-1 - Return regarding number of layers,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/CRL-1.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/CRL-1.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > CRL-1 - Return regarding number of layers,Return regarding number of layers,0
3,GNL-4 - Addendum to form,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/GNL-4.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/GNL-4.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > GNL-4 - Addendum to form,Addendum to form,0
3,MGT-3 - Notice of situation where foreign register shall be kept,/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/MGT-3.html,https://www.mca.gov.in/content/mca/global/en/mca/e-filing/Informational-and-Investor-services/MGT-3.html,MCA Services > Company e-Filing > Informational and Investor services,MCA Services > Company e-Filing > Informational and Investor services > MGT-3 - Notice of situation where foreign register shall be kept,"Notice of situation or change of situation or discontinuation of situation, of place where foreign register shall be kept",0
