href,url,finalUrl,status,len,verdict
/content/mca/global/en/help-faq/faqs/dsc-services/dsc-requirements.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/dsc-services/dsc-requirements.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/dsc-services/dsc-requirements.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/xbrl1.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/xbrl1.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/xbrl1.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/mca-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/mca-website/v3-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/v3-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/v3-website.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/mca-website/e-book.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/e-book.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/e-book.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/mca-website/e-consultation.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/e-consultation.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/mca-website/e-consultation.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/e-adjudication.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/e-adjudication.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/e-adjudication.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/iepf-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/iepf-website/iepf-5-Claimant.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website/iepf-5-Claimant.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website/iepf-5-Claimant.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/iepf-website/new-evr-company.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website/new-evr-company.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/iepf-website/new-evr-company.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/crc.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/crc.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/crc.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/c-pace.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/c-pace.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/c-pace.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/system-requirements1.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/system-requirements1.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/system-requirements1.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/system-requirements1/viewing-file-formats.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/system-requirements1/viewing-file-formats.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/system-requirements1/viewing-file-formats.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/faqs/important-documents.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/important-documents.html,https://www.mca.gov.in/content/mca/global/en/help-faq/faqs/important-documents.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/commonly-asked-questions.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/commonly-asked-questions.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/commonly-asked-questions.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/general.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/general.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/general.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/adt-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/adt-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/adt-forms.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/aoc-4-and-linked-filings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/aoc-4-and-linked-filings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/aoc-4-and-linked-filings.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/cost-audit-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/cost-audit-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/cost-audit-forms.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/mgt-7-and-mgt-7a.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/mgt-7-and-mgt-7a.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/mgt-7-and-mgt-7a.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/annual-filing/offline-lilings-of-annual-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/offline-lilings-of-annual-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/annual-filing/offline-lilings-of-annual-forms.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/incorporation-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/incorporation-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/incorporation-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/din-related-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/din-related-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/din-related-forms.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/charge-management.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/charge-management.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/charge-management.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/Deposits.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/Deposits.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/Deposits.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/informational-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/informational-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/informational-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/change-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/change-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/change-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/compliance-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/compliance-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/compliance-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-regional-director.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-regional-director.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-regional-director.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-headquarters.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-headquarters.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/approval-services-headquarters.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/annual-filings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/annual-filings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/annual-filings.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/nidhi-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/nidhi-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/nidhi-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/foreign-company-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/foreign-company-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/foreign-company-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/investor-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/investor-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/investor-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/iepf-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/iepf-services.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/iepf-services.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/companies-act-1956-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/companies-act-1956-forms.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/company-efilings/companies-act-1956-forms.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/e-filing-help-kits/llp-efilings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/llp-efilings.html,https://www.mca.gov.in/content/mca/global/en/help-faq/e-filing-help-kits/llp-efilings.html,200,15000,ACCESSIBLE
/content/mca/global/en/help-faq/penalties-and-Offences-under-companies-act-2013.html,https://www.mca.gov.in/content/mca/global/en/help-faq/penalties-and-Offences-under-companies-act-2013.html,https://www.mca.gov.in/content/mca/global/en/help-faq/penalties-and-Offences-under-companies-act-2013.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us.html,https://www.mca.gov.in/content/mca/global/en/contact-us.html,https://www.mca.gov.in/content/mca/global/en/contact-us.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/grievance-cell.html,https://www.mca.gov.in/content/mca/global/en/contact-us/grievance-cell.html,https://www.mca.gov.in/content/mca/global/en/contact-us/grievance-cell.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/minister-corporate-affairs.html,https://www.mca.gov.in/content/mca/global/en/contact-us/minister-corporate-affairs.html,https://www.mca.gov.in/content/mca/global/en/contact-us/minister-corporate-affairs.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/minister-state-for-corporate-affairs.html,https://www.mca.gov.in/content/mca/global/en/contact-us/minister-state-for-corporate-affairs.html,https://www.mca.gov.in/content/mca/global/en/contact-us/minister-state-for-corporate-affairs.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/officials-at-head-quarters.html,https://www.mca.gov.in/content/mca/global/en/contact-us/officials-at-head-quarters.html,https://www.mca.gov.in/content/mca/global/en/contact-us/officials-at-head-quarters.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/DGCOA-Officers.html,https://www.mca.gov.in/content/mca/global/en/contact-us/DGCOA-Officers.html,https://www.mca.gov.in/content/mca/global/en/contact-us/DGCOA-Officers.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/rd.html,https://www.mca.gov.in/content/mca/global/en/contact-us/rd.html,https://www.mca.gov.in/content/mca/global/en/contact-us/rd.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/roc.html,https://www.mca.gov.in/content/mca/global/en/contact-us/roc.html,https://www.mca.gov.in/content/mca/global/en/contact-us/roc.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/official-liquidators.html,https://www.mca.gov.in/content/mca/global/en/contact-us/official-liquidators.html,https://www.mca.gov.in/content/mca/global/en/contact-us/official-liquidators.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/cost-audit-branch.html,https://www.mca.gov.in/content/mca/global/en/contact-us/cost-audit-branch.html,https://www.mca.gov.in/content/mca/global/en/contact-us/cost-audit-branch.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/investor-grievance-management-cell.html,https://www.mca.gov.in/content/mca/global/en/contact-us/investor-grievance-management-cell.html,https://www.mca.gov.in/content/mca/global/en/contact-us/investor-grievance-management-cell.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/liasion-office.html,https://www.mca.gov.in/content/mca/global/en/contact-us/liasion-office.html,https://www.mca.gov.in/content/mca/global/en/contact-us/liasion-office.html,200,15000,ACCESSIBLE
/content/mca/global/en/contact-us/web-information-manager.html,https://www.mca.gov.in/content/mca/global/en/contact-us/web-information-manager.html,https://www.mca.gov.in/content/mca/global/en/contact-us/web-information-manager.html,200,15000,ACCESSIBLE
